EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceFtPoints,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,on,OffensiveGoaltends,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls
727,1610612739,Eric Snow,Eric Snow,727,CLE,13715.0,229,-70.0,427,434,112,151,54.0,861,1.0,8.0,,2.0,1.0,3.0,3.0,3.0,24.0,7.0,13.0,449,,2.0,,1.0,7.0,4.0,6.0,2.0,,21.0,8.0,29.0,5.0,9.0,66.0,2.0,2.0,,4.0,9.0,,13.0,4.0,17.0,5.0,2.0,5.0,2.0,4.0,3.0,9.0,,2.0,11.0,22.0,2.0,,15.0,1.0,16.0,5.0,3.0,4.0,2.0,1.0,4.0,4.0,6.0,112,5.0,3.0,0.125,,0.1428571428571428,0.1153846153846153,,0.1111111111111111,0.1911764705882352,,0.2307692307692307,8.72210953346856,0.5555555555555556,,,0.0573248407643312,0.0123456790123456,0.0769230769230769,0.0327868852459016,0.062200956937799,0.0179372197309417,0.0333333333333333,0.0129870129870129,0.0555555555555555,,0.1016949152542373,0.0227272727272727,0.037037037037037,0.0277777777777777,0.1875,1.0,0.3076923076923077,0.125,0.2,0.1153846153846153,1.0,,0.3333333333333333,0.3333333333333333,0.3846153846153846,0.4472307692307692,,0.4547,0.1612903225806451,0.1724137931034483,,0.4615384615384615,10.966666666666669,0.2622950819672131,,2.0,13.0,,,,,,,,2.0,,,,2.0,,2.0,,,,2.0,4.0,,,,2.0,,4.0,3.0,2.0,10.0,1.0,3.0,2.0,,,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.0769230769230769,0.1666666666666666,0.375,0.3333333333333333,,,0.0588235294117647,,,,,0.5,0.1538461538461538,0.1538461538461538,1.0,,,,,0.0769230769230769,,,,,,,,,,,,,0.2222222222222222,,,,25.2,1.0,0.5,,,1.0,,,,,,False,,0.5,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,4368.0,73,8.0,127,128,21,29,19.0,255,5.0,6.0,3.0,3.0,,,2.0,5.0,8.0,3.0,25.0,138,3.0,4.0,6.0,,,2.0,5.0,4.0,2.0,4.0,,4.0,,4.0,8.0,,2.0,,2.0,5.0,,7.0,2.0,9.0,,,3.0,,1.0,2.0,4.0,,,7.0,8.0,,,4.0,,3.0,,1.0,5.0,4.0,1.0,5.0,4.0,5.0,21,,1.0,0.625,0.75,,0.5789473684210527,0.75,0.5,0.6,0.75,0.625,16.0,0.75,,,0.1111111111111111,0.0526315789473684,0.1333333333333333,,0.1166666666666666,0.0317460317460317,,,,,0.0714285714285714,0.2,0.0625,0.1538461538461538,,0.8,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.1052631578947368,0.75,1.0,,,0.8947368421052632,0.5715289473684211,0.6013333333333334,0.4898499999999999,,,0.24,0.2,2.8,0.1653543307086614,,,,3.0,8.0,,,1.0,3.0,1.0,3.0,,,,,4.0,11.0,,,1.0,3.0,6.0,12.0,,,3.0,1.0,,,,,,,1.0,,,,,,1.0,,,0.6,0.75,1.0,0.3636363636363636,,0.3333333333333333,0.3636363636363636,0.5789473684210527,,,,,0.1428571428571428,,0.6,,,,,,,,0.4210526315789473,0.375,0.4285714285714285,1.0,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,23.99090909090909,1.0,0.0909090909090909,0.125,,,,,,,1.0,False,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,83860.0,1398,129.0,2584,2559,465,439,376.0,5143,137.0,228.0,65.0,109.0,16.0,29.0,108.0,264.0,559.0,114.0,642.0,2629,77.0,136.0,177.0,36.0,87.0,19.0,91.0,210.0,106.0,38.0,16.0,54.0,11.0,25.0,124.0,43.0,115.0,5.0,58.0,198.0,14.0,270.0,163.0,433.0,20.0,13.0,42.0,6.0,44.0,15.0,86.0,7.0,13.0,83.0,154.0,20.0,11.0,103.0,6.0,143.0,69.0,2.0,80.0,65.0,14.0,80.0,48.0,91.0,465,14.0,1.0,0.4722719141323792,0.5661764705882353,0.4137931034482758,0.4714285714285714,0.5661764705882353,0.4090909090909091,0.5104669887278583,0.5945945945945946,0.4587628865979381,23.46498506471955,0.4883720930232558,0.1772151898734177,0.0617283950617283,0.2010152284263959,0.120925341745531,0.1959459459459459,0.1347962382445141,0.1998438719750195,0.1244094488188976,0.0905172413793103,0.0944309927360774,0.1116504854368932,0.1769911504424778,0.2094395280235988,0.2055335968379446,0.1908396946564885,0.1809523809523809,0.2325581395348837,0.6,0.4071428571428571,0.6008771929824561,0.6782178217821783,0.1928571428571428,0.8014705882352942,0.5963302752293578,0.3295454545454545,0.5517241379310345,0.4089285714285714,0.4880383928571428,0.5668745454545455,0.4605784090909089,0.1114701130856219,0.1116504854368932,0.2757009345794392,0.1417445482866043,9.359212880143115,0.179953560371517,41.0,86.0,223.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,318.0,,,,1.0,,32.0,5.0,6.0,7.0,22.0,7.0,27.0,5.0,,16.0,,10.0,11.0,,4.0,0.6022727272727273,0.7535545023696683,,,,,,0.0017857142857142,0.0572450805008944,0.1140350877192982,0.0462962962962962,0.0044843049327354,0.1797385620915032,0.0842911877394636,0.4671532846715328,0.3796296296296296,0.3980582524271844,0.4878048780487805,0.3982142857142857,0.3856502242152466,0.3873873873873873,0.872093023255814,,,,,0.0017857142857142,,,,0.1384615384615384,,,,,,,,,0.0113636363636363,,,,29.3,,,,23.0,1.0,,,,,5.0,False,,,,1.0
2079,1610612739,Kaniel Dickens,Kaniel Dickens,2079,CLE,705.0,12,-1.0,22,22,14,5,4.0,44,,1.0,,,,1.0,1.0,1.0,3.0,,2.0,22,,,,1.0,3.0,,2.0,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,14,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,11.11111111111111,,,,0.2,,,,0.1428571428571428,,,,,,,,0.5,,,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,0.5246666666666667,,0.5246666666666667,,,,1.0,9.666666666666666,0.6363636363636364,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
201193,1610612739,Demetris Nichols,Demetris Nichols,201193,CLE,847.0,14,-7.0,27,29,8,20,4.0,56,,1.0,,,,,,1.0,5.0,,2.0,33,,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,8,,,0.2,,,0.125,,,0.125,,,30.3030303030303,1.0,,,,,0.3333333333333333,,0.125,,,,,,,,,,0.3333333333333333,,0.125,,,,,,,,0.5,0.459075,0.48915,0.4199166666666666,,,,,15.34,0.2962962962962963,,1.0,4.0,,2.0,,1.0,,1.0,,1.0,,,,,,3.0,,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.375,0.2,1.0,,,,,,,,,0.5,0.25,0.25,1.0,0.25,,,,0.125,,,,,1.0,,,,,,0.3333333333333333,,,,,,24.96666666666667,,,,,,,,,,,False,,,,
1716,1610612741,Larry Hughes,Larry Hughes,1716,CHI,48616.0,810,-70.0,1611,1612,382,487,188.0,3223,40.0,77.0,4.0,9.0,11.0,20.0,26.0,101.0,255.0,62.0,336.0,1795,7.0,20.0,23.0,25.0,55.0,26.0,94.0,98.0,4.0,65.0,22.0,87.0,15.0,38.0,196.0,,12.0,,22.0,50.0,3.0,75.0,12.0,87.0,39.0,26.0,28.0,5.0,16.0,6.0,44.0,6.0,10.0,18.0,48.0,1.0,5.0,65.0,2.0,80.0,30.0,11.0,6.0,4.0,1.0,6.0,4.0,94.0,382,8.0,9.0,0.396078431372549,0.35,0.45454545454545453,0.4241486068111455,0.38333333333333336,0.5,0.46398891966759004,0.38333333333333336,0.5535714285714286,21.992378878606424,0.6363636363636364,0.045454545454545456,,0.08960573476702509,0.01929260450160772,0.14102564102564102,,0.10084033613445378,0.015873015873015872,0.022222222222222223,0.013513513513513514,,,0.06565656565656566,0.07746478873239436,0.11926605504587157,0.16379310344827586,0.075,0.6666666666666666,0.23839009287925697,0.5194805194805194,0.6153846153846154,0.0804953560371517,0.3,0.4444444444444444,0.29411764705882354,0.55,0.44891640866873067,0.5014158385093167,0.5009888888888889,0.5092941176470589,0.08571428571428572,0.10638297872340426,0.06845238095238096,0.27976190476190477,12.562745098039214,0.23711980136561142,6.0,55.0,152.0,11.0,21.0,2.0,3.0,,,13.0,47.0,1.0,7.0,6.0,13.0,24.0,68.0,3.0,10.0,6.0,13.0,104.0,66.0,6.0,,47.0,13.0,19.0,7.0,9.0,18.0,3.0,13.0,22.0,3.0,,1.0,2.0,3.0,1.0,,,0.5148514851485149,0.5252525252525253,0.9166666666666666,0.35294117647058826,0.3,0.46153846153846156,0.35294117647058826,0.21052631578947367,0.07450980392156863,0.15584415584415584,0.15384615384615385,0.019736842105263157,0.02617801047120419,0.01694915254237288,0.525,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.47058823529411764,0.3618421052631579,0.3691275167785235,0.5272727272727272,0.06501547987616099,0.5238095238095238,0.5238095238095238,1.0,0.14551083591331268,0.2765957446808511,0.2765957446808511,0.8461538461538461,0.5,0.1,0.6666666666666666,1.0,0.23333333333333334,0.14285714285714285,1.0,,,0.19117647058823528,0.46153846153846156,0.2765957446808511,,24.66470588235294,,,,,1.0,,,,,,True,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,15639.0,261,-6.0,505,513,92,113,57.0,1018,19.0,30.0,4.0,6.0,3.0,5.0,16.0,36.0,78.0,25.0,100.0,560,6.0,9.0,12.0,4.0,11.0,9.0,20.0,16.0,6.0,15.0,3.0,18.0,2.0,8.0,39.0,4.0,10.0,,8.0,27.0,6.0,41.0,14.0,55.0,5.0,3.0,9.0,2.0,7.0,3.0,16.0,1.0,4.0,30.0,45.0,1.0,2.0,19.0,1.0,31.0,15.0,1.0,14.0,12.0,2.0,14.0,4.0,20.0,92,,1.0,0.46153846153846156,0.6666666666666666,0.36363636363636365,0.47468354430379744,0.6666666666666666,0.4583333333333333,0.5376344086021505,0.6666666666666666,0.5882352941176471,19.12280701754386,0.5625,0.23076923076923078,,0.14516129032258066,0.052083333333333336,0.14545454545454545,0.13333333333333333,0.14522821576763487,0.06306306306306306,0.02702702702702703,0.04040404040404041,0.16666666666666666,,0.0967741935483871,0.13725490196078433,0.1917808219178082,0.13953488372093023,0.16666666666666666,0.2857142857142857,0.379746835443038,0.6333333333333333,0.7037037037037037,0.20253164556962025,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.6,0.3924050632911392,0.477146835443038,0.5354571428571429,0.5153333333333334,0.16304347826086957,0.16483516483516483,0.12,0.2,9.293589743589745,0.18217821782178217,8.0,9.0,32.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,56.0,3.0,,,,,6.0,1.0,1.0,6.0,1.0,2.0,6.0,,1.0,,1.0,2.0,1.0,,,0.7777777777777778,0.8484848484848485,1.0,1.0,,1.0,1.0,0.012658227848101266,0.07692307692307693,0.1,0.1875,,0.08928571428571429,0.027777777777777776,0.7894736842105263,0.5,0.6153846153846154,0.5,0.4050632911392405,0.28125,0.28125,1.0,0.012658227848101266,1.0,1.0,1.0,,,,,0.25,,,,,,,0.08333333333333333,1.0,,,,,23.4,,,,,,,,,3.0,,True,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,9784.0,163,-10.0,321,324,113,140,32.0,645,8.0,14.0,1.0,3.0,3.0,7.0,,14.0,23.0,8.0,60.0,370,1.0,4.0,2.0,7.0,13.0,5.0,31.0,6.0,,8.0,8.0,16.0,6.0,5.0,40.0,,2.0,,3.0,19.0,1.0,23.0,2.0,25.0,6.0,4.0,2.0,,5.0,2.0,7.0,1.0,1.0,7.0,13.0,,2.0,8.0,,13.0,5.0,2.0,5.0,5.0,,5.0,2.0,31.0,113,2.0,2.0,0.6086956521739131,0.25,0.5384615384615384,0.7027027027027027,0.2,0.6190476190476191,0.6976744186046512,0.2,0.62,13.92757660167131,0.2857142857142857,0.09090909090909091,,0.16964285714285715,0.017241379310344827,0.08823529411764706,,0.1506849315068493,0.014084507042253521,0.03225806451612903,,,,0.10869565217391304,0.20833333333333334,0.21428571428571427,0.09090909090909091,0.08333333333333333,0.4,0.3783783783783784,0.5714285714285714,0.6666666666666666,,0.6,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.7567567567567568,0.5396041666666667,0.58455,0.54288,0.12195121951219512,0.18518518518518517,0.03333333333333333,0.5166666666666667,7.656521739130435,0.35202492211838005,,6.0,9.0,4.0,6.0,,,4.0,6.0,4.0,8.0,,1.0,,2.0,8.0,14.0,,1.0,4.0,8.0,22.0,24.0,,1.0,7.0,4.0,2.0,2.0,,3.0,,2.0,,1.0,,1.0,,1.0,,,,0.7857142857142857,0.7857142857142857,1.0,0.5714285714285714,,0.5,0.6153846153846154,0.3783783783783784,0.08695652173913043,0.14285714285714285,,,0.030303030303030304,,0.75,,,,0.24324324324324326,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.16216216216216217,0.6666666666666666,0.6666666666666666,1.0,0.21621621621621623,0.5,0.5,1.0,1.0,,,,0.2,,,0.2857142857142857,0.6666666666666666,0.09523809523809523,,0.5714285714285714,,26.8,,,,,,,,,,,True,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,32793.0,547,-36.0,1066,1069,208,264,132.0,2135,59.0,100.0,20.0,35.0,13.0,17.0,17.0,68.0,126.0,52.0,188.0,1161,21.0,36.0,52.0,14.0,19.0,14.0,42.0,54.0,34.0,22.0,4.0,26.0,3.0,10.0,56.0,12.0,40.0,1.0,21.0,58.0,7.0,86.0,53.0,139.0,24.0,18.0,22.0,2.0,10.0,11.0,32.0,4.0,5.0,31.0,53.0,4.0,1.0,52.0,10.0,64.0,29.0,6.0,21.0,14.0,7.0,21.0,12.0,42.0,208,7.0,6.0,0.5396825396825397,0.5833333333333334,0.7368421052631579,0.5396825396825397,0.5833333333333334,0.7368421052631579,0.6064516129032258,0.6190476190476191,0.7777777777777778,15.203252032520325,0.6875,0.2,0.03333333333333333,0.15384615384615385,0.09302325581395349,0.20192307692307693,0.15,0.16424116424116425,0.10196078431372549,0.1686746987951807,0.04784688995215311,0.14754098360655737,0.15789473684210525,0.109375,0.19387755102040816,0.16556291390728478,0.19736842105263158,0.21428571428571427,0.5714285714285714,0.7936507936507936,0.59,0.7375,0.1349206349206349,0.9722222222222222,0.5714285714285714,0.8947368421052632,0.7647058823529411,0.7936507936507936,0.5619388888888889,0.5578562499999999,0.5548473684210526,0.19463087248322147,0.19463087248322147,0.2765957446808511,0.22340425531914893,2.37063492063492,0.1951219512195122,7.0,2.0,9.0,,,,,,,,,,,,,,,,,,,82.0,,,,,,21.0,1.0,1.0,11.0,3.0,6.0,11.0,,,3.0,5.0,6.0,,,,0.6029411764705882,0.803921568627451,,,,,,,0.16666666666666666,0.2,0.058823529411764705,,0.11594202898550725,0.08108108108108109,0.6440677966101694,0.4117647058823529,0.4375,0.14285714285714285,0.07142857142857142,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,0.15,,,,,,,,,,,,,,,,,10.0,,,,,,,True,3.0,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,27646.0,461,-19.0,905,911,151,205,115.0,1816,7.0,18.0,,,,3.0,15.0,31.0,81.0,12.0,134.0,994,,,14.0,3.0,13.0,2.0,14.0,50.0,,82.0,16.0,98.0,6.0,37.0,212.0,,4.0,,6.0,30.0,2.0,38.0,4.0,42.0,26.0,9.0,15.0,2.0,10.0,6.0,25.0,4.0,4.0,20.0,53.0,1.0,4.0,23.0,,21.0,6.0,3.0,4.0,2.0,2.0,4.0,2.0,14.0,151,7.0,2.0,0.38271604938271603,,0.23076923076923078,0.49193548387096775,1.2,0.3333333333333333,0.49624060150375937,1.0833333333333333,0.35,15.076335877862595,0.6,0.0625,,0.09316770186335403,0.01092896174863388,0.07142857142857142,,0.08866995073891626,0.009111617312072893,0.013157894736842105,,,,0.08108108108108109,0.08536585365853659,0.10852713178294573,0.08955223880597014,,0.5,0.14516129032258066,0.3888888888888889,0.4375,0.12096774193548387,,,0.16666666666666666,,0.49193548387096775,0.5002068548387097,0.5518125,0.4958305555555556,0.046153846153846156,0.06896551724137931,0.1044776119402985,0.1044776119402985,13.138271604938272,0.16685082872928178,3.0,21.0,48.0,3.0,10.0,,,1.0,2.0,17.0,33.0,4.0,5.0,1.0,3.0,20.0,43.0,4.0,5.0,2.0,5.0,12.0,54.0,6.0,,33.0,17.0,6.0,10.0,4.0,41.0,,17.0,9.0,1.0,,3.0,7.0,,3.0,,1.0,0.1935483870967742,0.1935483870967742,0.9,0.46511627906976744,0.8,0.4,0.46511627906976744,0.3467741935483871,0.07407407407407407,0.1111111111111111,0.2,0.020833333333333332,0.02586206896551724,,0.14285714285714285,0.2,0.25,,0.3870967741935484,0.4375,0.44680851063829785,0.23809523809523808,0.08064516129032258,0.3,0.3,1.0,0.2661290322580645,0.5151515151515151,0.5151515151515151,0.8823529411764706,,,,,1.0,0.8,0.75,0.1111111111111111,0.5,0.16666666666666666,0.3333333333333333,0.5151515151515151,,24.900000000000002,,,,2.0,,,,,,,True,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,20045.0,334,-49.0,681,668,240,290,79.0,1349,8.0,15.0,,2.0,5.0,8.0,25.0,41.0,89.0,48.0,202.0,772,1.0,5.0,2.0,15.0,38.0,25.0,97.0,66.0,,41.0,9.0,50.0,7.0,29.0,109.0,1.0,3.0,,10.0,12.0,2.0,24.0,4.0,28.0,8.0,3.0,11.0,3.0,9.0,5.0,20.0,1.0,5.0,10.0,26.0,,3.0,46.0,,54.0,18.0,7.0,2.0,1.0,1.0,2.0,1.0,97.0,240,8.0,7.0,0.4606741573033708,0.2,0.39473684210526316,0.5310344827586206,0.2,0.5294117647058824,0.5952380952380952,0.2,0.60625,24.38391699092088,0.55,0.058823529411764705,,0.05429864253393665,0.012,0.16393442622950818,0.013333333333333334,0.07801418439716312,0.012307692307692308,,0.017543859649122806,,0.05263157894736842,0.01282051282051282,0.0847457627118644,0.07142857142857142,0.16279069767441862,0.16666666666666666,0.5,0.10344827586206896,0.5333333333333333,0.5714285714285714,0.1724137931034483,0.4,,0.11764705882352941,0.625,0.4896551724137931,0.4733662068965517,0.44556000000000007,0.46114926470588236,0.12422360248447205,0.17475728155339806,0.009900990099009901,0.4801980198019802,12.922471910112359,0.3524229074889868,13.0,20.0,49.0,4.0,10.0,,,1.0,5.0,20.0,46.0,,,13.0,25.0,24.0,56.0,,,14.0,30.0,16.0,51.0,21.0,,46.0,20.0,6.0,2.0,1.0,11.0,,5.0,6.0,1.0,,,1.0,4.0,2.0,2.0,,0.1951219512195122,0.1951219512195122,0.7083333333333334,0.42857142857142855,,0.4666666666666667,0.42857142857142855,0.38620689655172413,0.06741573033707865,0.06666666666666667,0.04,0.08163265306122448,0.013157894736842105,,0.25,0.52,0.5416666666666666,0.07692307692307693,0.33793103448275863,0.40816326530612246,0.4444444444444444,0.25,0.06896551724137931,0.4,0.4,1.0,0.31724137931034485,0.43478260869565216,0.43478260869565216,0.65,,,,,,,,0.07352941176470588,0.2,0.36764705882352944,0.52,0.43478260869565216,0.034482758620689655,24.978571428571428,,,,,,,,,,,True,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,39530.0,659,-49.0,1323,1321,298,404,163.0,2644,67.0,98.0,15.0,21.0,11.0,20.0,34.0,118.0,237.0,69.0,314.0,1455,18.0,39.0,44.0,21.0,43.0,23.0,68.0,66.0,22.0,44.0,11.0,55.0,9.0,25.0,121.0,8.0,28.0,2.0,17.0,56.0,9.0,82.0,38.0,120.0,20.0,15.0,27.0,1.0,10.0,10.0,37.0,1.0,9.0,23.0,46.0,1.0,4.0,66.0,2.0,91.0,41.0,10.0,8.0,7.0,,8.0,3.0,68.0,298,9.0,9.0,0.4978902953586498,0.46153846153846156,0.4883720930232558,0.49796747967479676,0.45,0.5,0.548951048951049,0.4888888888888889,0.5666666666666667,21.277997364953887,0.7297297297297297,0.16666666666666666,0.05263157894736842,0.12307692307692308,0.05405405405405406,0.1328125,0.07766990291262135,0.12521440823327615,0.057971014492753624,0.027522935779816515,0.056910569105691054,0.0641025641025641,0.12,0.14465408805031446,0.13114754098360656,0.09770114942528736,0.11,0.21428571428571427,0.375,0.3983739837398374,0.6836734693877551,0.7528089887640449,0.13821138211382114,0.525,0.7142857142857143,0.4444444444444444,0.55,0.4349593495934959,0.48931361788617894,0.4954796875,0.4699944444444444,0.14855072463768115,0.15355805243445692,0.14012738853503184,0.21656050955414013,9.71940928270042,0.2252456538170824,7.0,44.0,105.0,2.0,4.0,,,1.0,1.0,1.0,5.0,,1.0,,1.0,3.0,9.0,,1.0,1.0,2.0,170.0,9.0,,,5.0,1.0,12.0,2.0,4.0,15.0,3.0,5.0,17.0,1.0,2.0,2.0,4.0,11.0,,,1.0,0.7203389830508474,0.794392523364486,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.036585365853658534,0.05063291139240506,0.09183673469387756,0.058823529411764705,0.009523809523809525,0.06748466257668712,0.02654867256637168,0.6567164179104478,0.20588235294117646,0.21875,0.2857142857142857,0.4268292682926829,0.41904761904761906,0.4230769230769231,0.8863636363636364,0.016260162601626018,0.5,0.5,1.0,0.02032520325203252,0.2,0.2,1.0,0.2,,,,0.025,,,0.022222222222222223,1.0,0.022222222222222223,,0.2,,24.288888888888888,,,,8.0,1.0,,,,,,True,,,,
