EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,FTOffRebounds,Travels,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,20906.0,348,-30,681,682,217,246,53.0,1363,17.0,30.0,2.0,5.0,7.0,9.0,11.0,21.0,26.0,59.0,3.0,8.0,,2.0,5.0,3.0,11.0,,1.0,1.0,4.0,54.0,110.0,6.0,19.0,25.0,151.0,683,2.0,9.0,,1.0,1.0,5.0,14.0,28.0,3.0,9.0,6.0,43.0,56.0,52.0,12.0,,,11.0,3.0,2.0,14.0,2.0,16.0,1.0,7.0,3.0,4.0,34.0,5.0,3.0,8.0,18.0,29.0,8.0,37.0,2.0,11.0,6.0,5.0,13.0,5.0,9.0,,8.0,22.0,1.0,6.0,18.0,37.0,,18.0,31.0,3.0,16.0,4.0,3.0,1.0,4.0,2.0,43.0,217,8.0,0.5185185185185185,0.5185185185185185,0.6666666666666666,0.3157894736842105,,0.3333333333333333,0.3157894736842105,0.4909090909090909,0.2222222222222222,0.5,0.4883720930232558,0.2,0.5,0.527972027972028,0.20833333333333334,0.5375,0.14728682170542637,0.01818181818181818,0.06666666666666667,,22.267206477732792,0.5909090909090909,0.08490566037735849,0.014778325123152709,0.09195402298850575,0.0847457627118644,0.08695652173913043,0.030534351145038167,,0.02,0.02197802197802198,0.1388888888888889,0.07142857142857142,0.022727272727272728,0.13095238095238096,0.11320754716981132,0.030303030303030304,0.5,0.23255813953488372,0.5666666666666667,0.6071428571428571,0.8823529411764706,0.16279069767441862,0.5238095238095238,0.5238095238095238,0.36363636363636365,0.4573643410852713,0.4406779661016949,0.4406779661016949,0.34615384615384615,0.06201550387596899,0.375,0.375,1.0,0.08527131782945736,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.5,0.4,,0.1,,,0.24324324324324326,0.7777777777777778,0.13513513513513514,0.4,0.10810810810810811,0.25,0.3798449612403101,0.2727272727272727,0.4633996093749999,0.49775625,0.4752675675675676,0.11267605633802817,0.13008130081300814,0.033112582781456956,0.2847682119205298,11.602727272727275,25.547368421052635,0.3186490455212922,6.0,1.0,3.0,,,,,,1.0,,,1.0,,0.11538461538461539,0.058823529411764705,,6.0,,1.0,,,,0.5,,,,,,,,,,,,False,,,1.0,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,40070.0,668,-37,1264,1281,450,495,147.0,2545,58.0,91.0,18.0,29.0,15.0,24.0,9.0,22.0,13.0,54.0,1.0,3.0,,,,1.0,4.0,,,1.0,4.0,80.0,167.0,2.0,7.0,56.0,222.0,1332,21.0,36.0,,,8.0,50.0,20.0,48.0,1.0,4.0,20.0,63.0,118.0,42.0,3.0,26.0,1.0,3.0,1.0,15.0,17.0,7.0,24.0,7.0,11.0,1.0,5.0,55.0,6.0,35.0,14.0,57.0,79.0,43.0,122.0,5.0,13.0,8.0,5.0,12.0,4.0,20.0,4.0,8.0,32.0,3.0,13.0,12.0,31.0,9.0,55.0,78.0,7.0,39.0,3.0,3.0,,3.0,1.0,63.0,450,5.0,0.7375,0.8805970149253731,0.5,0.2857142857142857,,0.25,0.3333333333333333,0.47904191616766467,0.5833333333333334,0.4166666666666667,0.47701149425287354,0.5833333333333334,0.41346153846153844,0.5311004784688995,0.625,0.5,0.040229885057471264,0.08982035928143713,0.14285714285714285,,16.794425087108014,0.375,0.1360381861575179,0.08139534883720931,0.1037037037037037,0.061855670103092786,0.12815884476534295,0.0777988614800759,0.10666666666666667,0.07476635514018691,0.06358381502890173,0.08450704225352113,0.10429447852760736,0.15730337078651685,0.15568862275449102,0.09574468085106383,0.06578947368421052,0.3333333333333333,0.5229885057471264,0.6373626373626373,0.7435897435897436,0.7068965517241379,0.12643678160919541,0.4090909090909091,0.45,0.7777777777777778,0.3103448275862069,0.24074074074074073,0.24074074074074073,0.8461538461538461,0.017241379310344827,0.3333333333333333,0.3333333333333333,1.0,0.022988505747126436,0.25,0.25,,0.8055555555555556,0.6206896551724138,,,,,0.46153846153846156,0.625,,,0.07692307692307693,0.25,0.5632183908045977,0.3333333333333333,0.5049670520231215,0.5405068965517241,0.4782392156862744,0.18932038834951456,0.19597989949748743,0.22522522522522523,0.28378378378378377,7.408383233532933,27.485714285714288,0.3560126582278481,3.0,,8.0,1.0,,4.0,1.0,1.0,3.0,,,2.0,0.09090909090909091,0.13114754098360656,0.12195121951219512,2.0,4.0,1.0,,2.0,0.03636363636363636,,0.2777777777777778,,,,,,,,,,,,False,,,,,
101158,1610612738,Orien Greene,Orien Greene,101158,BOS,55482.0,925,-32,1795,1801,647,786,216.0,3596,39.0,70.0,6.0,14.0,14.0,21.0,7.0,18.0,29.0,75.0,1.0,4.0,,,1.0,4.0,21.0,,1.0,1.0,11.0,75.0,163.0,5.0,25.0,39.0,204.0,1764,8.0,19.0,,1.0,5.0,21.0,24.0,53.0,1.0,12.0,19.0,70.0,66.0,84.0,15.0,8.0,,21.0,4.0,10.0,85.0,18.0,103.0,11.0,53.0,8.0,24.0,224.0,7.0,22.0,23.0,54.0,83.0,30.0,113.0,3.0,54.0,28.0,26.0,40.0,22.0,41.0,4.0,18.0,81.0,8.0,23.0,57.0,135.0,17.0,47.0,60.0,3.0,21.0,9.0,5.0,1.0,10.0,4.0,70.0,647,25.0,0.44,0.4647887323943662,1.0,0.2,,0.08333333333333333,0.2,0.4601226993865031,0.42105263157894735,0.4528301886792453,0.43882978723404253,0.4,0.3923076923076923,0.4722222222222222,0.4375,0.4375,0.13297872340425532,0.06134969325153374,0.1,0.02666666666666667,14.616141732283465,0.49382716049382713,0.09183673469387756,0.036243822075782535,0.11386138613861387,0.04697986577181208,0.09746835443037975,0.03835978835978836,0.04035874439461883,0.04081632653061224,0.029535864978902954,0.06306306306306306,0.07834101382488479,0.10869565217391304,0.0944206008583691,0.0979020979020979,0.031914893617021274,0.4,0.3723404255319149,0.5571428571428572,0.6190476190476191,0.358974358974359,0.09574468085106383,0.3888888888888889,0.4117647058823529,,0.39893617021276595,0.38666666666666666,0.3972602739726027,0.6551724137931034,0.02127659574468085,0.25,0.25,1.0,0.11170212765957446,0.19047619047619047,0.19047619047619047,1.0,0.7,0.42857142857142855,,0.05,,,0.3230769230769231,0.6666666666666666,0.015384615384615385,,0.16923076923076924,0.09090909090909091,0.5053191489361702,0.19047619047619047,0.486698128342246,0.5125555555555557,0.4516124999999999,0.10194174757281553,0.11602209944751381,0.10294117647058823,0.3431372549019608,9.899386503067484,26.04,0.36044568245125347,,7.0,6.0,13.0,1.0,,3.0,,10.0,3.0,3.0,10.0,0.05555555555555555,0.06896551724137931,0.15254237288135594,1.0,1.0,1.0,1.0,,0.012195121951219513,,0.3333333333333333,,,,,1.0,1.0,,,,,,False,,,,,
101204,1610612738,Dwayne Jones,Dwayne Jones,101204,BOS,5112.0,85,21,167,165,92,86,22.0,332,4.0,7.0,2.0,3.0,3.0,4.0,,3.0,,,,,,,,,,,,,,4.0,10.0,,,6.0,14.0,136,2.0,3.0,,,2.0,6.0,3.0,6.0,,,4.0,10.0,4.0,4.0,,4.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,9.0,7.0,12.0,21.0,10.0,31.0,,1.0,,1.0,,,3.0,,,3.0,1.0,2.0,9.0,14.0,1.0,10.0,13.0,1.0,5.0,3.0,3.0,,3.0,2.0,10.0,92,2.0,0.5,1.0,,,,,,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.4375,0.75,0.45454545454545453,,0.2,0.14285714285714285,,10.0,,0.2222222222222222,0.20454545454545456,0.35,0.05263157894736842,0.25675675675675674,0.15873015873015872,0.375,0.10526315789473684,0.23529411764705882,0.1111111111111111,0.2916666666666667,,0.20833333333333334,0.3,,0.6666666666666666,0.7,0.5714285714285714,0.6666666666666666,0.5,0.3,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,0.6666666666666666,0.75,,,,,0.7,,0.5109100000000001,0.6317666666666666,0.49555,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.7142857142857143,2.33,,0.5508982035928144,,,2.0,,,2.0,,,2.0,,1.0,2.0,0.3333333333333333,0.18181818181818182,0.4,,2.0,,,,,,,,,,,,,,,,,,False,,,,,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,6355.0,106,-34,191,195,58,51,10.0,386,6.0,6.0,3.0,3.0,2.0,2.0,8.0,20.0,,2.0,,,,,,,,,,,,14.0,28.0,,,5.0,33.0,198,3.0,3.0,,,,6.0,3.0,5.0,,,2.0,8.0,6.0,22.0,,6.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,,3.0,2.0,17.0,25.0,3.0,28.0,,2.0,1.0,1.0,4.0,2.0,7.0,1.0,2.0,11.0,,2.0,6.0,13.0,3.0,8.0,8.0,,4.0,4.0,4.0,,4.0,2.0,8.0,58,,0.21428571428571427,0.2727272727272727,,,,,,0.5,1.0,0.6,0.5,1.0,0.6,0.515625,1.0,0.6666666666666666,,0.03571428571428571,,,21.287128712871286,0.36363636363636365,0.23943661971830985,0.04225352112676056,0.15384615384615385,,0.2261904761904762,0.0379746835443038,0.0625,0.045454545454545456,0.030303030303030304,,0.20833333333333334,0.2857142857142857,0.24242424242424243,0.2,,0.5,0.21428571428571427,1.0,1.0,0.3333333333333333,0.7142857142857143,0.4,0.42105263157894735,0.125,0.07142857142857142,,,,,,,,,,,,1.0,1.0,,,,,0.4,1.0,,,,,0.21428571428571427,,0.424725,0.6156666666666667,0.44604,0.125,0.125,0.18181818181818182,0.24242424242424243,7.371428571428573,,0.3036649214659686,,,6.0,,,,,,,,3.0,,0.05,0.6666666666666666,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,False,,,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,76651.0,1278,-25,2493,2481,652,729,272.0,4974,42.0,91.0,15.0,32.0,9.0,17.0,6.0,19.0,35.0,73.0,22.0,47.0,1.0,7.0,19.0,46.0,127.0,7.0,9.0,15.0,32.0,83.0,183.0,68.0,174.0,28.0,398.0,2633,18.0,41.0,7.0,10.0,4.0,61.0,20.0,38.0,22.0,51.0,4.0,110.0,130.0,36.0,201.0,20.0,,127.0,46.0,18.0,44.0,15.0,59.0,11.0,18.0,10.0,16.0,133.0,11.0,37.0,43.0,133.0,198.0,51.0,249.0,8.0,21.0,15.0,6.0,24.0,20.0,17.0,5.0,4.0,41.0,2.0,14.0,107.0,169.0,6.0,49.0,46.0,5.0,19.0,53.0,44.0,7.0,53.0,36.0,110.0,652,16.0,0.7831325301204819,0.8904109589041096,0.9852941176470589,0.39080459770114945,0.7,0.43137254901960786,0.39080459770114945,0.453551912568306,0.43902439024390244,0.5263157894736842,0.5182072829131653,0.5588235294117647,0.5955056179775281,0.5265251989389921,0.5545454545454546,0.5789473684210527,0.48739495798319327,0.09836065573770492,0.16483516483516483,0.0136986301369863,14.87544483985765,0.5853658536585366,0.14927048260381592,0.045177045177045176,0.17479674796747968,0.04150943396226415,0.1547933157431838,0.04428044280442804,0.051118210862619806,0.029069767441860465,0.04790419161676647,0.035897435897435895,0.1536050156739812,0.15609756097560976,0.14168937329700274,0.15432098765432098,0.0427807486631016,0.6792452830188679,0.2549019607843137,0.46153846153846156,0.5526315789473685,0.6666666666666666,0.05322128851540616,0.3157894736842105,0.35294117647058826,1.0,0.20448179271708683,0.4794520547945205,0.4861111111111111,0.8857142857142857,0.13165266106442577,0.46808510638297873,0.46808510638297873,1.0,0.3557422969187675,0.36220472440944884,0.36220472440944884,0.9782608695652174,0.6274509803921569,0.46875,0.0196078431372549,0.17647058823529413,0.7777777777777778,1.0,0.19101123595505617,0.5294117647058824,0.21348314606741572,0.3684210526315789,0.3595505617977528,0.46875,0.742296918767507,0.36220472440944884,0.5229732492997201,0.53905,0.5204977528089887,0.05121293800539083,0.09644670050761421,0.15326633165829145,0.27638190954773867,9.0448087431694,24.656896551724138,0.26153229041315684,3.0,4.0,22.0,4.0,1.0,8.0,12.0,1.0,6.0,2.0,3.0,4.0,0.10526315789473684,0.20952380952380953,0.21428571428571427,3.0,,15.0,1.0,,0.04054054054054054,0.05714285714285714,0.13333333333333333,,,1.0,,,,,,,,,False,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,42131.0,702,-11,1345,1332,482,492,138.0,2677,13.0,26.0,3.0,5.0,5.0,9.0,4.0,10.0,16.0,46.0,5.0,23.0,1.0,4.0,10.0,16.0,36.0,1.0,1.0,6.0,15.0,33.0,82.0,21.0,59.0,14.0,143.0,1320,6.0,15.0,2.0,2.0,,18.0,9.0,23.0,10.0,25.0,10.0,58.0,46.0,20.0,60.0,6.0,1.0,35.0,16.0,6.0,25.0,7.0,32.0,7.0,16.0,5.0,4.0,71.0,2.0,16.0,13.0,48.0,70.0,20.0,90.0,1.0,18.0,9.0,9.0,19.0,13.0,16.0,,6.0,35.0,1.0,10.0,37.0,89.0,8.0,29.0,21.0,1.0,8.0,15.0,14.0,1.0,16.0,11.0,58.0,482,17.0,0.696969696969697,0.7666666666666667,0.9523809523809523,0.3559322033898305,1.0,0.4,0.3620689655172414,0.4024390243902439,0.4,0.391304347826087,0.4574468085106383,0.5294117647058824,0.5,0.4735099337748344,0.5294117647058824,0.5370370370370371,0.41843971631205673,0.07317073170731707,0.15384615384615385,,12.383488681757656,0.5428571428571428,0.10762331838565023,0.03619909502262444,0.0962962962962963,0.015748031496062992,0.10499139414802065,0.03163444639718805,0.04375,0.0297029702970297,0.03314917127071823,0.023255813953488372,0.11475409836065574,0.08333333333333333,0.11377245508982035,0.07368421052631578,0.012987012987012988,0.6875,0.18439716312056736,0.5,0.5909090909090909,0.5384615384615384,0.07092198581560284,0.4,0.5,0.5,0.3262411347517731,0.34782608695652173,0.34782608695652173,0.875,0.16312056737588654,0.21739130434782608,0.21739130434782608,1.0,0.2553191489361702,0.4444444444444444,0.4444444444444444,0.9375,0.29411764705882354,0.6,0.058823529411764705,0.058823529411764705,1.0,1.0,0.1875,0.5555555555555556,0.20833333333333334,0.4,0.3125,0.4,0.6028368794326241,0.45714285714285713,0.4826560714285714,0.4478928571428572,0.4892414893617021,0.05405405405405406,0.0898876404494382,0.1258741258741259,0.40559440559440557,12.295121951219512,24.93728813559322,0.35836431226765797,3.0,,9.0,3.0,1.0,4.0,9.0,,3.0,,3.0,3.0,0.2,0.125,0.15,2.0,4.0,11.0,,,0.043478260869565216,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,False,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,60856.0,1014,-42,1946,1948,574,594,228.0,3894,69.0,119.0,22.0,34.0,15.0,25.0,35.0,69.0,,6.0,,,,,,,2.0,,,,2.0,104.0,194.0,,2.0,57.0,265.0,2063,27.0,42.0,,,19.0,73.0,21.0,42.0,,2.0,16.0,58.0,102.0,106.0,,46.0,1.0,1.0,,22.0,40.0,17.0,57.0,12.0,21.0,2.0,17.0,131.0,23.0,73.0,38.0,119.0,192.0,99.0,291.0,8.0,16.0,11.0,5.0,33.0,17.0,51.0,2.0,16.0,84.0,14.0,26.0,76.0,143.0,16.0,90.0,100.0,14.0,48.0,71.0,41.0,22.0,71.0,48.0,58.0,574,12.0,0.49038461538461536,0.6296296296296297,,,,,,0.5360824742268041,0.6428571428571429,0.5,0.5306122448979592,0.6428571428571429,0.4772727272727273,0.5543933054393305,0.5887096774193549,0.5,0.01020408163265306,0.1134020618556701,0.15966386554621848,,14.628623188405799,0.39285714285714285,0.1739766081871345,0.11624203821656051,0.2111111111111111,0.11855670103092783,0.18171296296296297,0.11678832116788321,0.19444444444444445,0.06896551724137931,0.07865168539325842,0.11029411764705882,0.19823788546255505,0.18181818181818182,0.14814814814814814,0.20161290322580644,0.11940298507462686,0.676056338028169,0.6071428571428571,0.5798319327731093,0.69,0.5362318840579711,0.3520408163265306,0.5072463768115942,0.5303030303030303,0.4,0.030612244897959183,,,,,,,,0.01020408163265306,,,,0.8095238095238095,0.6470588235294118,,,,,0.5681818181818182,0.6,,,0.045454545454545456,,0.6173469387755102,,0.4933076923076922,0.5502212121212122,0.4860441860465115,0.20869565217391303,0.21052631578947367,0.27547169811320754,0.2188679245283019,3.7989690721649483,45.75,0.2949640287769784,,5.0,35.0,11.0,,7.0,6.0,,9.0,8.0,4.0,9.0,0.043478260869565216,0.4666666666666667,0.23214285714285715,3.0,11.0,17.0,5.0,3.0,0.036585365853658534,0.13793103448275862,,,,,,,,,,,,,False,,,4.0,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,43659.0,728,-53,1409,1417,489,522,158.0,2826,77.0,122.0,9.0,16.0,25.0,37.0,10.0,30.0,9.0,33.0,5.0,14.0,,2.0,6.0,2.0,9.0,,,,2.0,96.0,185.0,7.0,23.0,76.0,289.0,1458,9.0,22.0,,,9.0,27.0,32.0,57.0,2.0,8.0,23.0,93.0,82.0,110.0,18.0,10.0,,9.0,2.0,17.0,37.0,11.0,48.0,6.0,17.0,6.0,14.0,107.0,6.0,16.0,11.0,45.0,59.0,23.0,82.0,4.0,39.0,22.0,17.0,26.0,15.0,22.0,3.0,11.0,48.0,3.0,21.0,46.0,96.0,5.0,83.0,106.0,14.0,53.0,12.0,10.0,,13.0,5.0,93.0,489,16.0,0.4270833333333333,0.45054945054945056,0.8571428571428571,0.30434782608695654,,0.25,0.30434782608695654,0.518918918918919,0.4090909090909091,0.5614035087719298,0.5120192307692307,0.4090909090909091,0.5384615384615384,0.5691699604743083,0.5,0.5670731707317073,0.11057692307692307,0.0918918918918919,0.11475409836065574,0.030303030303030304,19.038583175205567,0.5416666666666666,0.10067114093959731,0.035398230088495575,0.06832298136645963,0.05405405405405406,0.09210526315789473,0.03907637655417407,0.033707865168539325,0.07476635514018691,0.011976047904191617,0.05,0.12359550561797752,0.06315789473684211,0.09770114942528736,0.08411214953271028,0.047058823529411764,0.38461538461538464,0.5865384615384616,0.6311475409836066,0.7129629629629629,0.4155844155844156,0.14423076923076922,0.3333333333333333,0.35714285714285715,0.5,0.15865384615384615,0.2727272727272727,0.28125,0.4444444444444444,0.0673076923076923,0.35714285714285715,0.35714285714285715,1.0,0.04326923076923077,0.2222222222222222,0.2222222222222222,0.5,0.7272727272727273,0.5625,,,,,0.5692307692307692,0.6756756756756757,0.09230769230769231,0.3333333333333333,0.03076923076923077,,0.6971153846153846,0.2222222222222222,0.5304406249999998,0.48769444444444443,0.5416500000000001,0.2145748987854251,0.23660714285714285,0.09342560553633218,0.3217993079584775,5.303783783783784,24.23913043478261,0.3470546486870121,3.0,5.0,3.0,5.0,,1.0,4.0,1.0,6.0,2.0,4.0,5.0,0.06666666666666667,0.05555555555555555,0.037037037037037035,1.0,1.0,4.0,,,0.015151515151515152,0.06451612903225806,0.1111111111111111,,,,,1.0,1.0,,,,,,False,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,125330.0,2089,-33,4063,4067,1385,1581,439.0,8130,201.0,331.0,30.0,50.0,67.0,116.0,29.0,99.0,147.0,313.0,9.0,21.0,3.0,3.0,7.0,67.0,187.0,8.0,16.0,26.0,69.0,377.0,743.0,76.0,208.0,420.0,1402.0,4394,42.0,76.0,9.0,19.0,34.0,145.0,121.0,239.0,29.0,76.0,201.0,530.0,320.0,434.0,183.0,24.0,3.0,184.0,67.0,57.0,184.0,63.0,247.0,42.0,111.0,23.0,50.0,557.0,4.0,47.0,62.0,227.0,332.0,55.0,387.0,16.0,75.0,47.0,28.0,111.0,61.0,84.0,8.0,50.0,195.0,18.0,84.0,71.0,146.0,22.0,402.0,540.0,43.0,213.0,22.0,11.0,6.0,24.0,14.0,530.0,1385,18.0,0.4244031830238727,0.4383561643835616,0.8026315789473685,0.36538461538461536,0.47368421052631576,0.3815789473684211,0.37073170731707317,0.5074024226110363,0.5526315789473685,0.5062761506276151,0.5162986330178759,0.5842105263157895,0.5222222222222223,0.5819949281487743,0.6111111111111112,0.6022988505747127,0.21871713985278654,0.07671601615074024,0.1299093655589124,0.012779552715654952,30.225926738319806,0.5692307692307692,0.15997181113460182,0.03680501174628034,0.15384615384615385,0.010309278350515464,0.15861690450054886,0.03063063063063063,0.04693877551020408,0.03546099290780142,0.027722772277227723,0.007067137809187279,0.12195121951219512,0.16012084592145015,0.1912751677852349,0.15384615384615385,0.03755868544600939,0.5833333333333334,0.3480546792849632,0.6072507552870091,0.6979166666666666,0.40298507462686567,0.10410094637223975,0.29292929292929293,0.3258426966292135,0.4827586206896552,0.3291272344900105,0.4696485623003195,0.47572815533980584,0.4421768707482993,0.022082018927444796,0.42857142857142855,0.42857142857142855,1.0,0.19663512092534174,0.3582887700534759,0.3602150537634409,0.7761194029850746,0.5263157894736842,0.6,0.031578947368421054,0.16842105263157894,0.5,0.875,0.3682539682539683,0.5775862068965517,0.022222222222222223,0.42857142857142855,0.21904761904761905,0.37681159420289856,0.5667718191377498,0.3641304347826087,0.4911826293558608,0.5114183544303796,0.49068846153846163,0.19073083778966132,0.23329682365826945,0.10342368045649072,0.3780313837375178,9.32193808882907,25.622115384615373,0.34088112232340634,45.0,21.0,43.0,23.0,,5.0,22.0,33.0,61.0,5.0,3.0,60.0,0.10101010101010101,0.25748502994011974,0.15384615384615385,4.0,24.0,8.0,2.0,,0.029850746268656716,0.01904761904761905,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,,0.004807692307692308,0.0053475935828877,0.3333333333333333,1.0,0.004784688995215311,False,,2.0,1.0,,
